gen_capacity,generator,type,var_cost
50.0,GAS-CT-NEW-532,gas_ct,10831.0
50.0,GAS-CT-NEW-533,gas_ct,10832.0
50.0,GAS-CT-NEW-534,gas_ct,10833.0
50.0,GAS-CT-NEW-535,gas_ct,10834.0
50.0,GAS-CT-NEW-536,gas_ct,10835.0
50.0,GAS-CT-NEW-537,gas_ct,10836.0
50.0,GAS-CT-NEW-538,gas_ct,10837.0
50.0,GAS-CT-NEW-539,gas_ct,10838.0
50.0,GAS-CT-NEW-540,gas_ct,10839.0
50.0,GAS-CT-NEW-541,gas_ct,10840.0
50.0,GAS-CT-NEW-542,gas_ct,10841.0
50.0,GAS-CT-NEW-543,gas_ct,10842.0
50.0,GAS-CT-NEW-544,gas_ct,10843.0
50.0,GAS-CT-NEW-545,gas_ct,10844.0
50.0,GAS-CT-NEW-546,gas_ct,10845.0
50.0,GAS-CT-NEW-547,gas_ct,10846.0
50.0,GAS-CT-NEW-548,gas_ct,10847.0
50.0,GAS-CT-NEW-549,gas_ct,10848.0
50.0,GAS-CT-NEW-550,gas_ct,10849.0
50.0,GAS-CT-NEW-551,gas_ct,10850.0
50.0,GAS-CT-NEW-552,gas_ct,10851.0
50.0,GAS-CT-NEW-553,gas_ct,10852.0
50.0,GAS-CT-NEW-554,gas_ct,10853.0
50.0,GAS-CT-NEW-555,gas_ct,10854.0
50.0,GAS-CT-NEW-556,gas_ct,10855.0
50.0,GAS-CT-NEW-557,gas_ct,10856.0
50.0,GAS-CT-NEW-558,gas_ct,10857.0
50.0,GAS-CT-NEW-559,gas_ct,10858.0
50.0,GAS-CT-NEW-560,gas_ct,10859.0
50.0,GAS-CT-NEW-561,gas_ct,10860.0
50.0,GAS-CT-NEW-562,gas_ct,10861.0
50.0,GAS-CT-NEW-563,gas_ct,10862.0
50.0,GAS-CT-NEW-564,gas_ct,10863.0
50.0,GAS-CT-NEW-565,gas_ct,10864.0
50.0,GAS-CT-NEW-566,gas_ct,10865.0
50.0,GAS-CT-NEW-567,gas_ct,10866.0
50.0,GAS-CT-NEW-568,gas_ct,10867.0
50.0,GAS-CT-NEW-569,gas_ct,10868.0
50.0,GAS-CT-NEW-570,gas_ct,10869.0
50.0,GAS-CT-NEW-571,gas_ct,10870.0
50.0,GAS-CT-NEW-572,gas_ct,10871.0
50.0,GAS-CT-NEW-573,gas_ct,10872.0
50.0,GAS-CT-NEW-574,gas_ct,10873.0
50.0,GAS-CT-NEW-575,gas_ct,10874.0
50.0,GAS-CT-NEW-576,gas_ct,10875.0
50.0,GAS-CT-NEW-577,gas_ct,10876.0
50.0,GAS-CT-NEW-578,gas_ct,10877.0
50.0,GAS-CT-NEW-579,gas_ct,10878.0
50.0,GAS-CT-NEW-580,gas_ct,10879.0
50.0,GAS-CT-NEW-581,gas_ct,10880.0
50.0,GAS-CT-NEW-582,gas_ct,10881.0
50.0,GAS-CT-NEW-583,gas_ct,10882.0
50.0,GAS-CT-NEW-584,gas_ct,10883.0
50.0,GAS-CT-NEW-585,gas_ct,10884.0
50.0,GAS-CT-NEW-586,gas_ct,10885.0
50.0,GAS-CT-NEW-587,gas_ct,10886.0
50.0,GAS-CT-NEW-588,gas_ct,10887.0
50.0,GAS-CT-NEW-589,gas_ct,10888.0
50.0,GAS-CT-NEW-590,gas_ct,10889.0
50.0,GAS-CT-NEW-591,gas_ct,10890.0
50.0,GAS-CT-NEW-592,gas_ct,10891.0
50.0,GAS-CT-NEW-593,gas_ct,10892.0
50.0,GAS-CT-NEW-594,gas_ct,10893.0
50.0,GAS-CT-NEW-595,gas_ct,10894.0
50.0,GAS-CT-NEW-596,gas_ct,10895.0
50.0,GAS-CT-NEW-597,gas_ct,10896.0
50.0,GAS-CT-NEW-598,gas_ct,10897.0
50.0,GAS-CT-NEW-599,gas_ct,10898.0
50.0,GAS-CT-NEW-600,gas_ct,10899.0
50.0,GAS-CT-NEW-601,gas_ct,10900.0
50.0,GAS-CT-NEW-602,gas_ct,10901.0
50.0,GAS-CT-NEW-603,gas_ct,10902.0
50.0,GAS-CT-NEW-604,gas_ct,10903.0
50.0,GAS-CT-NEW-605,gas_ct,10904.0
50.0,GAS-CT-NEW-606,gas_ct,10905.0
50.0,GAS-CT-NEW-607,gas_ct,10906.0
50.0,GAS-CT-NEW-608,gas_ct,10907.0
50.0,GAS-CT-NEW-609,gas_ct,10908.0
50.0,GAS-CT-NEW-610,gas_ct,10909.0
50.0,GAS-CT-NEW-611,gas_ct,10910.0
50.0,GAS-CT-NEW-612,gas_ct,10911.0
50.0,GAS-CT-NEW-613,gas_ct,10912.0
50.0,GAS-CT-NEW-614,gas_ct,10913.0
50.0,GAS-CT-NEW-615,gas_ct,10914.0
50.0,GAS-CT-NEW-616,gas_ct,10915.0
50.0,GAS-CT-NEW-617,gas_ct,10916.0
50.0,GAS-CT-NEW-618,gas_ct,10917.0
50.0,GAS-CT-NEW-619,gas_ct,10918.0
50.0,GAS-CT-NEW-620,gas_ct,10919.0
50.0,GAS-CT-NEW-621,gas_ct,10920.0
50.0,GAS-CT-NEW-622,gas_ct,10921.0
50.0,GAS-CT-NEW-623,gas_ct,10922.0
50.0,GAS-CT-NEW-624,gas_ct,10923.0
50.0,GAS-CT-NEW-625,gas_ct,10924.0
50.0,GAS-CT-NEW-626,gas_ct,10925.0
50.0,GAS-CT-NEW-627,gas_ct,10926.0
50.0,GAS-CT-NEW-628,gas_ct,10927.0
50.0,GAS-CT-NEW-629,gas_ct,10928.0
50.0,GAS-CT-NEW-630,gas_ct,10929.0
50.0,GAS-CT-NEW-631,gas_ct,10930.0
50.0,GAS-CT-NEW-632,gas_ct,10931.0
50.0,GAS-CT-NEW-633,gas_ct,10932.0
50.0,GAS-CT-NEW-634,gas_ct,10933.0
50.0,GAS-CT-NEW-635,gas_ct,10934.0
50.0,GAS-CT-NEW-636,gas_ct,10935.0
50.0,GAS-CT-NEW-637,gas_ct,10936.0
50.0,GAS-CT-NEW-638,gas_ct,10937.0
50.0,GAS-CT-NEW-639,gas_ct,10938.0
50.0,GAS-CT-NEW-640,gas_ct,10939.0
50.0,GAS-CT-NEW-641,gas_ct,10940.0
50.0,GAS-CT-NEW-642,gas_ct,10941.0
50.0,GAS-CT-NEW-643,gas_ct,10942.0
50.0,GAS-CT-NEW-644,gas_ct,10943.0
50.0,GAS-CT-NEW-645,gas_ct,10944.0
50.0,GAS-CT-NEW-646,gas_ct,10945.0
50.0,GAS-CT-NEW-647,gas_ct,10946.0
50.0,GAS-CT-NEW-648,gas_ct,10947.0
50.0,GAS-CT-NEW-649,gas_ct,10948.0
50.0,GAS-CT-NEW-650,gas_ct,10949.0
50.0,GAS-CT-NEW-651,gas_ct,10950.0
50.0,GAS-CT-NEW-652,gas_ct,10951.0
50.0,GAS-CT-NEW-653,gas_ct,10952.0
50.0,GAS-CT-NEW-654,gas_ct,10953.0
50.0,GAS-CT-NEW-655,gas_ct,10954.0
50.0,GAS-CT-NEW-656,gas_ct,10955.0
50.0,GAS-CT-NEW-657,gas_ct,10956.0
50.0,GAS-CT-NEW-658,gas_ct,10957.0
50.0,GAS-CT-NEW-659,gas_ct,10958.0
50.0,GAS-CT-NEW-660,gas_ct,10959.0
50.0,GAS-CT-NEW-661,gas_ct,10960.0
50.0,GAS-CT-NEW-662,gas_ct,10961.0
50.0,GAS-CT-NEW-663,gas_ct,10962.0
50.0,GAS-CT-NEW-664,gas_ct,10963.0
50.0,GAS-CT-NEW-665,gas_ct,10964.0
50.0,GAS-CT-NEW-666,gas_ct,10965.0
50.0,GAS-CT-NEW-667,gas_ct,10966.0
50.0,GAS-CT-NEW-668,gas_ct,10967.0
50.0,GAS-CT-NEW-669,gas_ct,10968.0
50.0,GAS-CT-NEW-670,gas_ct,10969.0
50.0,GAS-CT-NEW-671,gas_ct,10970.0
50.0,GAS-CT-NEW-672,gas_ct,10971.0
50.0,GAS-CT-NEW-673,gas_ct,10972.0
50.0,GAS-CT-NEW-674,gas_ct,10973.0
50.0,GAS-CT-NEW-675,gas_ct,10974.0
50.0,GAS-CT-NEW-676,gas_ct,10975.0
50.0,GAS-CT-NEW-677,gas_ct,10976.0
50.0,GAS-CT-NEW-678,gas_ct,10977.0
50.0,GAS-CT-NEW-679,gas_ct,10978.0
50.0,GAS-CT-NEW-680,gas_ct,10979.0
50.0,GAS-CT-NEW-681,gas_ct,10980.0
50.0,GAS-CT-NEW-682,gas_ct,10981.0
50.0,GAS-CT-NEW-683,gas_ct,10982.0
50.0,GAS-CT-NEW-684,gas_ct,10983.0
50.0,GAS-CT-NEW-685,gas_ct,10984.0
50.0,GAS-CT-NEW-686,gas_ct,10985.0
50.0,GAS-CT-NEW-687,gas_ct,10986.0
50.0,GAS-CT-NEW-688,gas_ct,10987.0
50.0,GAS-CT-NEW-689,gas_ct,10988.0
50.0,GAS-CT-NEW-690,gas_ct,10989.0
50.0,GAS-CT-NEW-691,gas_ct,10990.0
50.0,GAS-CT-NEW-692,gas_ct,10991.0
50.0,GAS-CT-NEW-693,gas_ct,10992.0
50.0,GAS-CT-NEW-694,gas_ct,10993.0
50.0,GAS-CT-NEW-695,gas_ct,10994.0
50.0,GAS-CT-NEW-696,gas_ct,10995.0
50.0,GAS-CT-NEW-697,gas_ct,10996.0
50.0,GAS-CT-NEW-698,gas_ct,10997.0
50.0,GAS-CT-NEW-699,gas_ct,10998.0
50.0,GAS-CT-NEW-700,gas_ct,10999.0
50.0,GAS-CT-NEW-701,gas_ct,11000.0
50.0,GAS-CT-NEW-702,gas_ct,11001.0
50.0,GAS-CT-NEW-703,gas_ct,11002.0
50.0,GAS-CT-NEW-704,gas_ct,11003.0
50.0,GAS-CT-NEW-705,gas_ct,11004.0
50.0,GAS-CT-NEW-706,gas_ct,11005.0
50.0,GAS-CT-NEW-707,gas_ct,11006.0
50.0,GAS-CT-NEW-708,gas_ct,11007.0
50.0,GAS-CT-NEW-709,gas_ct,11008.0
50.0,GAS-CT-NEW-710,gas_ct,11009.0
50.0,GAS-CT-NEW-711,gas_ct,11010.0
50.0,GAS-CT-NEW-712,gas_ct,11011.0
50.0,GAS-CT-NEW-713,gas_ct,11012.0
50.0,GAS-CT-NEW-714,gas_ct,11013.0
50.0,GAS-CT-NEW-715,gas_ct,11014.0
50.0,GAS-CT-NEW-716,gas_ct,11015.0
50.0,GAS-CT-NEW-717,gas_ct,11016.0
50.0,GAS-CT-NEW-718,gas_ct,11017.0
50.0,GAS-CT-NEW-719,gas_ct,11018.0
50.0,GAS-CT-NEW-720,gas_ct,11019.0
50.0,GAS-CT-NEW-721,gas_ct,11020.0
50.0,GAS-CT-NEW-722,gas_ct,11021.0
50.0,GAS-CT-NEW-723,gas_ct,11022.0
50.0,GAS-CT-NEW-724,gas_ct,11023.0
50.0,GAS-CT-NEW-725,gas_ct,11024.0
50.0,GAS-CT-NEW-726,gas_ct,11025.0
50.0,GAS-CT-NEW-727,gas_ct,11026.0
50.0,GAS-CT-NEW-728,gas_ct,11027.0
50.0,GAS-CT-NEW-729,gas_ct,11028.0
50.0,GAS-CT-NEW-730,gas_ct,11029.0
50.0,GAS-CT-NEW-731,gas_ct,11030.0
50.0,GAS-CT-NEW-732,gas_ct,11031.0
50.0,GAS-CT-NEW-733,gas_ct,11032.0
50.0,GAS-CT-NEW-734,gas_ct,11033.0
50.0,GAS-CT-NEW-735,gas_ct,11034.0
50.0,GAS-CT-NEW-736,gas_ct,11035.0
50.0,GAS-CT-NEW-737,gas_ct,11036.0
50.0,GAS-CT-NEW-738,gas_ct,11037.0
50.0,GAS-CT-NEW-739,gas_ct,11038.0
50.0,GAS-CT-NEW-740,gas_ct,11039.0
50.0,GAS-CT-NEW-741,gas_ct,11040.0
50.0,GAS-CT-NEW-742,gas_ct,11041.0
50.0,GAS-CT-NEW-743,gas_ct,11042.0
50.0,GAS-CT-NEW-744,gas_ct,11043.0
50.0,GAS-CT-NEW-745,gas_ct,11044.0
50.0,GAS-CT-NEW-746,gas_ct,11045.0
50.0,GAS-CT-NEW-747,gas_ct,11046.0
50.0,GAS-CT-NEW-748,gas_ct,11047.0
50.0,GAS-CT-NEW-749,gas_ct,11048.0
50.0,GAS-CT-NEW-750,gas_ct,11049.0
50.0,GAS-CT-NEW-751,gas_ct,11050.0
50.0,GAS-CT-NEW-752,gas_ct,11051.0
50.0,GAS-CT-NEW-753,gas_ct,11052.0
50.0,GAS-CT-NEW-754,gas_ct,11053.0
50.0,GAS-CT-NEW-755,gas_ct,11054.0
50.0,GAS-CT-NEW-756,gas_ct,11055.0
50.0,GAS-CT-NEW-757,gas_ct,11056.0
50.0,GAS-CT-NEW-758,gas_ct,11057.0
50.0,GAS-CT-NEW-759,gas_ct,11058.0
50.0,GAS-CT-NEW-760,gas_ct,11059.0
50.0,GAS-CT-NEW-761,gas_ct,11060.0
50.0,GAS-CT-NEW-762,gas_ct,11061.0
50.0,GAS-CT-NEW-763,gas_ct,11062.0
50.0,GAS-CT-NEW-764,gas_ct,11063.0
50.0,GAS-CT-NEW-765,gas_ct,11064.0
50.0,GAS-CT-NEW-766,gas_ct,11065.0
50.0,GAS-CT-NEW-767,gas_ct,11066.0
50.0,GAS-CT-NEW-768,gas_ct,11067.0
50.0,GAS-CT-NEW-769,gas_ct,11068.0
50.0,GAS-CT-NEW-770,gas_ct,11069.0
50.0,GAS-CT-NEW-771,gas_ct,11070.0
50.0,GAS-CT-NEW-772,gas_ct,11071.0
50.0,GAS-CT-NEW-773,gas_ct,11072.0
50.0,GAS-CT-NEW-774,gas_ct,11073.0
50.0,GAS-CT-NEW-775,gas_ct,11074.0
50.0,GAS-CT-NEW-776,gas_ct,11075.0
50.0,GAS-CT-NEW-777,gas_ct,11076.0
50.0,GAS-CT-NEW-778,gas_ct,11077.0
50.0,GAS-CT-NEW-779,gas_ct,11078.0
50.0,GAS-CT-NEW-780,gas_ct,11079.0
50.0,GAS-CT-NEW-781,gas_ct,11080.0
50.0,GAS-CT-NEW-782,gas_ct,11081.0
50.0,GAS-CT-NEW-783,gas_ct,11082.0
50.0,GAS-CT-NEW-784,gas_ct,11083.0
50.0,GAS-CT-NEW-785,gas_ct,11084.0
50.0,GAS-CT-NEW-786,gas_ct,11085.0
50.0,GAS-CT-NEW-787,gas_ct,11086.0
50.0,GAS-CT-NEW-788,gas_ct,11087.0
50.0,GAS-CT-NEW-789,gas_ct,11088.0
50.0,GAS-CT-NEW-790,gas_ct,11089.0
50.0,GAS-CT-NEW-791,gas_ct,11090.0
50.0,GAS-CT-NEW-792,gas_ct,11091.0
50.0,GAS-CT-NEW-793,gas_ct,11092.0
50.0,GAS-CT-NEW-794,gas_ct,11093.0
50.0,GAS-CT-NEW-795,gas_ct,11094.0
50.0,GAS-CT-NEW-796,gas_ct,11095.0
50.0,GAS-CT-NEW-797,gas_ct,11096.0
50.0,GAS-CT-NEW-798,gas_ct,11097.0
50.0,GAS-CT-NEW-799,gas_ct,11098.0
50.0,GAS-CT-NEW-800,gas_ct,11099.0
50.0,GAS-CT-NEW-801,gas_ct,11100.0
50.0,GAS-CT-NEW-802,gas_ct,11101.0
50.0,GAS-CT-NEW-803,gas_ct,11102.0
50.0,GAS-CT-NEW-804,gas_ct,11103.0
50.0,GAS-CT-NEW-805,gas_ct,11104.0
50.0,GAS-CT-NEW-806,gas_ct,11105.0
50.0,GAS-CT-NEW-807,gas_ct,11106.0
50.0,GAS-CT-NEW-808,gas_ct,11107.0
50.0,GAS-CT-NEW-809,gas_ct,11108.0
50.0,GAS-CT-NEW-810,gas_ct,11109.0
50.0,GAS-CT-NEW-811,gas_ct,11110.0
50.0,GAS-CT-NEW-812,gas_ct,11111.0
50.0,GAS-CT-NEW-813,gas_ct,11112.0
50.0,GAS-CT-NEW-814,gas_ct,11113.0
50.0,GAS-CT-NEW-815,gas_ct,11114.0
50.0,GAS-CT-NEW-816,gas_ct,11115.0
50.0,GAS-CT-NEW-817,gas_ct,11116.0
50.0,GAS-CT-NEW-818,gas_ct,11117.0
50.0,GAS-CT-NEW-819,gas_ct,11118.0
50.0,GAS-CT-NEW-820,gas_ct,11119.0
50.0,GAS-CT-NEW-821,gas_ct,11120.0
50.0,GAS-CT-NEW-822,gas_ct,11121.0
50.0,GAS-CT-NEW-823,gas_ct,11122.0
50.0,GAS-CT-NEW-824,gas_ct,11123.0
50.0,GAS-CT-NEW-825,gas_ct,11124.0
50.0,GAS-CT-NEW-826,gas_ct,11125.0
50.0,GAS-CT-NEW-827,gas_ct,11126.0
50.0,GAS-CT-NEW-828,gas_ct,11127.0
50.0,GAS-CT-NEW-829,gas_ct,11128.0
50.0,GAS-CT-NEW-830,gas_ct,11129.0
50.0,GAS-CT-NEW-831,gas_ct,11130.0
50.0,GAS-CT-NEW-832,gas_ct,11131.0
50.0,GAS-CT-NEW-833,gas_ct,11132.0
50.0,GAS-CT-NEW-834,gas_ct,11133.0
50.0,GAS-CT-NEW-835,gas_ct,11134.0
50.0,GAS-CT-NEW-836,gas_ct,11135.0
50.0,GAS-CT-NEW-837,gas_ct,11136.0
50.0,GAS-CT-NEW-838,gas_ct,11137.0
50.0,GAS-CT-NEW-839,gas_ct,11138.0
50.0,GAS-CT-NEW-840,gas_ct,11139.0
50.0,GAS-CT-NEW-841,gas_ct,11140.0
50.0,GAS-CT-NEW-842,gas_ct,11141.0
50.0,GAS-CT-NEW-843,gas_ct,11142.0
50.0,GAS-CT-NEW-844,gas_ct,11143.0
50.0,GAS-CT-NEW-845,gas_ct,11144.0
50.0,GAS-CT-NEW-846,gas_ct,11145.0
50.0,GAS-CT-NEW-847,gas_ct,11146.0
50.0,GAS-CT-NEW-848,gas_ct,11147.0
50.0,GAS-CT-NEW-849,gas_ct,11148.0
50.0,GAS-CT-NEW-850,gas_ct,11149.0
50.0,GAS-CT-NEW-851,gas_ct,11150.0
50.0,GAS-CT-NEW-852,gas_ct,11151.0
50.0,GAS-CT-NEW-853,gas_ct,11152.0
50.0,GAS-CT-NEW-854,gas_ct,11153.0
50.0,GAS-CT-NEW-855,gas_ct,11154.0
50.0,GAS-CT-NEW-856,gas_ct,11155.0
50.0,GAS-CT-NEW-857,gas_ct,11156.0
50.0,GAS-CT-NEW-858,gas_ct,11157.0
50.0,GAS-CT-NEW-859,gas_ct,11158.0
50.0,GAS-CT-NEW-860,gas_ct,11159.0
50.0,GAS-CT-NEW-861,gas_ct,11160.0
50.0,GAS-CT-NEW-862,gas_ct,11161.0
50.0,GAS-CT-NEW-863,gas_ct,11162.0
50.0,GAS-CT-NEW-864,gas_ct,11163.0
50.0,GAS-CT-NEW-865,gas_ct,11164.0
50.0,GAS-CT-NEW-866,gas_ct,11165.0
50.0,GAS-CT-NEW-867,gas_ct,11166.0
50.0,GAS-CT-NEW-868,gas_ct,11167.0
50.0,GAS-CT-NEW-869,gas_ct,11168.0
50.0,GAS-CT-NEW-870,gas_ct,11169.0
50.0,GAS-CT-NEW-871,gas_ct,11170.0
50.0,GAS-CT-NEW-872,gas_ct,11171.0
50.0,GAS-CT-NEW-873,gas_ct,11172.0
50.0,GAS-CT-NEW-874,gas_ct,11173.0
50.0,GAS-CT-NEW-875,gas_ct,11174.0
50.0,GAS-CT-NEW-876,gas_ct,11175.0
50.0,GAS-CT-NEW-877,gas_ct,11176.0
50.0,GAS-CT-NEW-878,gas_ct,11177.0
50.0,GAS-CT-NEW-879,gas_ct,11178.0
50.0,GAS-CT-NEW-880,gas_ct,11179.0
50.0,GAS-CT-NEW-881,gas_ct,11180.0
50.0,GAS-CT-NEW-882,gas_ct,11181.0
50.0,GAS-CT-NEW-883,gas_ct,11182.0
50.0,GAS-CT-NEW-884,gas_ct,11183.0
50.0,GAS-CT-NEW-885,gas_ct,11184.0
50.0,GAS-CT-NEW-886,gas_ct,11185.0
50.0,GAS-CT-NEW-887,gas_ct,11186.0
50.0,GAS-CT-NEW-888,gas_ct,11187.0
50.0,GAS-CT-NEW-889,gas_ct,11188.0
50.0,GAS-CT-NEW-890,gas_ct,11189.0
50.0,GAS-CT-NEW-891,gas_ct,11190.0
50.0,GAS-CT-NEW-892,gas_ct,11191.0
50.0,GAS-CT-NEW-893,gas_ct,11192.0
50.0,GAS-CT-NEW-894,gas_ct,11193.0
50.0,GAS-CT-NEW-895,gas_ct,11194.0
50.0,GAS-CT-NEW-896,gas_ct,11195.0
50.0,GAS-CT-NEW-897,gas_ct,11196.0
50.0,GAS-CT-NEW-898,gas_ct,11197.0
50.0,GAS-CT-NEW-899,gas_ct,11198.0
50.0,GAS-CT-NEW-900,gas_ct,11199.0
50.0,GAS-CT-NEW-901,gas_ct,11200.0
50.0,GAS-CT-NEW-902,gas_ct,11201.0
50.0,GAS-CT-NEW-903,gas_ct,11202.0
50.0,GAS-CT-NEW-904,gas_ct,11203.0
50.0,GAS-CT-NEW-905,gas_ct,11204.0
50.0,GAS-CT-NEW-906,gas_ct,11205.0
50.0,GAS-CT-NEW-907,gas_ct,11206.0
50.0,GAS-CT-NEW-908,gas_ct,11207.0
50.0,GAS-CT-NEW-909,gas_ct,11208.0
50.0,GAS-CT-NEW-910,gas_ct,11209.0
50.0,GAS-CT-NEW-911,gas_ct,11210.0
50.0,GAS-CT-NEW-912,gas_ct,11211.0
50.0,GAS-CT-NEW-913,gas_ct,11212.0
50.0,GAS-CT-NEW-914,gas_ct,11213.0
50.0,GAS-CT-NEW-915,gas_ct,11214.0
50.0,GAS-CT-NEW-916,gas_ct,11215.0
50.0,GAS-CT-NEW-917,gas_ct,11216.0
50.0,GAS-CT-NEW-918,gas_ct,11217.0
50.0,GAS-CT-NEW-919,gas_ct,11218.0
50.0,GAS-CT-NEW-920,gas_ct,11219.0
50.0,GAS-CT-NEW-921,gas_ct,11220.0
50.0,GAS-CT-NEW-922,gas_ct,11221.0
50.0,GAS-CT-NEW-923,gas_ct,11222.0
50.0,GAS-CT-NEW-924,gas_ct,11223.0
50.0,GAS-CT-NEW-925,gas_ct,11224.0
50.0,GAS-CT-NEW-926,gas_ct,11225.0
50.0,GAS-CT-NEW-927,gas_ct,11226.0
50.0,GAS-CT-NEW-928,gas_ct,11227.0
50.0,GAS-CT-NEW-929,gas_ct,11228.0
50.0,GAS-CT-NEW-930,gas_ct,11229.0
50.0,GAS-CT-NEW-931,gas_ct,11230.0
50.0,GAS-CT-NEW-932,gas_ct,11231.0
50.0,GAS-CT-NEW-933,gas_ct,11232.0
50.0,GAS-CT-NEW-934,gas_ct,11233.0
50.0,GAS-CT-NEW-935,gas_ct,11234.0
50.0,GAS-CT-NEW-936,gas_ct,11235.0
50.0,GAS-CT-NEW-937,gas_ct,11236.0
50.0,GAS-CT-NEW-938,gas_ct,11237.0
50.0,GAS-CT-NEW-939,gas_ct,11238.0
50.0,GAS-CT-NEW-940,gas_ct,11239.0
50.0,GAS-CT-NEW-941,gas_ct,11240.0
50.0,GAS-CT-NEW-942,gas_ct,11241.0
50.0,GAS-CT-NEW-943,gas_ct,11242.0
50.0,GAS-CT-NEW-944,gas_ct,11243.0
50.0,GAS-CT-NEW-945,gas_ct,11244.0
50.0,GAS-CT-NEW-946,gas_ct,11245.0
50.0,GAS-CT-NEW-947,gas_ct,11246.0
50.0,GAS-CT-NEW-948,gas_ct,11247.0
50.0,GAS-CT-NEW-949,gas_ct,11248.0
50.0,GAS-CT-NEW-950,gas_ct,11249.0
50.0,GAS-CT-NEW-951,gas_ct,11250.0
50.0,GAS-CT-NEW-952,gas_ct,11251.0
50.0,GAS-CT-NEW-953,gas_ct,11252.0
50.0,GAS-CT-NEW-954,gas_ct,11253.0
50.0,GAS-CT-NEW-955,gas_ct,11254.0
50.0,GAS-CT-NEW-956,gas_ct,11255.0
50.0,GAS-CT-NEW-957,gas_ct,11256.0
50.0,GAS-CT-NEW-958,gas_ct,11257.0
50.0,GAS-CT-NEW-959,gas_ct,11258.0
50.0,GAS-CT-NEW-960,gas_ct,11259.0
50.0,GAS-CT-NEW-961,gas_ct,11260.0
50.0,GAS-CT-NEW-962,gas_ct,11261.0
50.0,GAS-CT-NEW-963,gas_ct,11262.0
50.0,GAS-CT-NEW-964,gas_ct,11263.0
50.0,GAS-CT-NEW-965,gas_ct,11264.0
50.0,GAS-CT-NEW-966,gas_ct,11265.0
50.0,GAS-CT-NEW-967,gas_ct,11266.0
50.0,GAS-CT-NEW-968,gas_ct,11267.0
50.0,GAS-CT-NEW-969,gas_ct,11268.0
50.0,GAS-CT-NEW-970,gas_ct,11269.0
50.0,GAS-CT-NEW-971,gas_ct,11270.0
50.0,GAS-CT-NEW-972,gas_ct,11271.0
50.0,GAS-CT-NEW-973,gas_ct,11272.0
50.0,GAS-CT-NEW-974,gas_ct,11273.0
50.0,GAS-CT-NEW-975,gas_ct,11274.0
50.0,GAS-CT-NEW-976,gas_ct,11275.0
50.0,GAS-CT-NEW-977,gas_ct,11276.0
50.0,GAS-CT-NEW-978,gas_ct,11277.0
50.0,GAS-CT-NEW-979,gas_ct,11278.0
50.0,GAS-CT-NEW-980,gas_ct,11279.0
50.0,GAS-CT-NEW-981,gas_ct,11280.0
50.0,GAS-CT-NEW-982,gas_ct,11281.0
50.0,GAS-CT-NEW-983,gas_ct,11282.0
50.0,GAS-CT-NEW-984,gas_ct,11283.0
50.0,GAS-CT-NEW-985,gas_ct,11284.0
50.0,GAS-CT-NEW-986,gas_ct,11285.0
50.0,GAS-CT-NEW-987,gas_ct,11286.0
50.0,GAS-CT-NEW-988,gas_ct,11287.0
50.0,GAS-CT-NEW-989,gas_ct,11288.0
50.0,GAS-CT-NEW-990,gas_ct,11289.0
50.0,GAS-CT-NEW-991,gas_ct,11290.0
50.0,GAS-CT-NEW-992,gas_ct,11291.0
50.0,GAS-CT-NEW-993,gas_ct,11292.0
50.0,GAS-CT-NEW-994,gas_ct,11293.0
50.0,GAS-CT-NEW-995,gas_ct,11294.0
50.0,GAS-CT-NEW-996,gas_ct,11295.0
50.0,GAS-CT-NEW-997,gas_ct,11296.0
50.0,GAS-CT-NEW-998,gas_ct,11297.0
50.0,GAS-CT-NEW-999,gas_ct,11298.0
50.0,GAS-CT-NEW-1000,gas_ct,11299.0
50.0,GAS-CT-NEW-1001,gas_ct,11300.0
50.0,GAS-CT-NEW-1002,gas_ct,11301.0
50.0,GAS-CT-NEW-1003,gas_ct,11302.0
50.0,GAS-CT-NEW-1004,gas_ct,11303.0
50.0,GAS-CT-NEW-1005,gas_ct,11304.0
50.0,GAS-CT-NEW-1006,gas_ct,11305.0
50.0,GAS-CT-NEW-1007,gas_ct,11306.0
50.0,GAS-CT-NEW-1008,gas_ct,11307.0
50.0,GAS-CT-NEW-1009,gas_ct,11308.0
50.0,GAS-CT-NEW-1010,gas_ct,11309.0
50.0,GAS-CT-NEW-1011,gas_ct,11310.0
50.0,GAS-CT-NEW-1012,gas_ct,11311.0
50.0,GAS-CT-NEW-1013,gas_ct,11312.0
50.0,GAS-CT-NEW-1014,gas_ct,11313.0
50.0,GAS-CT-NEW-1015,gas_ct,11314.0
50.0,GAS-CT-NEW-1016,gas_ct,11315.0
50.0,GAS-CT-NEW-1017,gas_ct,11316.0
50.0,GAS-CT-NEW-1018,gas_ct,11317.0
50.0,GAS-CT-NEW-1019,gas_ct,11318.0
50.0,GAS-CT-NEW-1020,gas_ct,11319.0
50.0,GAS-CT-NEW-1021,gas_ct,11320.0
50.0,GAS-CT-NEW-1022,gas_ct,11321.0
50.0,GAS-CT-NEW-1023,gas_ct,11322.0
50.0,GAS-CT-NEW-1024,gas_ct,11323.0
50.0,GAS-CT-NEW-1025,gas_ct,11324.0
50.0,GAS-CT-NEW-1026,gas_ct,11325.0
50.0,GAS-CT-NEW-1027,gas_ct,11326.0
50.0,GAS-CT-NEW-1028,gas_ct,11327.0
50.0,GAS-CT-NEW-1029,gas_ct,11328.0
